id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
1297312358276500230,Comfortable 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35826134918305,-71.06887160461713,Private room,64.0,29,0,0.0,106,130
1297344633010451814,"Stylish, Open Concept Apartment 2BD/1BA, 2nd Floor",400597920,Eddie,Roslindale,42.2867345,-71.1472243,Entire home/apt,175.0,29,0,0.0,2,70
1297745612070993205,Waterfront Escape - Close to Airport & Downtown,21976681,Harvard,East Boston,42.38,-71.0143,Entire home/apt,723.0,1,4,1.45,1,160
1297818145033552551,(BBR) Back Bay Studio w/ Private Patio,381199996,Airbnb,Back Bay,42.35036121575329,-71.08775133100475,Entire home/apt,146.0,1,6,2.57,2,121
1297834069283436302,(F22) Cute Fenway Studio!,381199996,Airbnb,Fenway,42.341419451052424,-71.10165757313948,Entire home/apt,149.0,1,7,2.66,2,113
1298023611115397279,Best 1Bedroom in Downtown Boston,373675137,Liya,Beacon Hill,42.3608817270683,-71.06522776714858,Private room,64.0,29,0,0.0,106,92
1298655083293226266,Wonderful 1 Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.3607286,-71.06588049999999,Private room,64.0,29,0,0.0,106,45
1298665305463578654,Sweet 1Bedroom in Beacon Hill Area,373675137,Liya,Beacon Hill,42.36102,-71.06692,Private room,63.0,29,1,0.68,106,160
1298734489572777884,Perfect 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.36106236034709,-71.06474768431183,Private room,74.0,29,0,0.0,106,70
1299195201712015668,"Blueground | Downtown, gym & w/d, nr harbor",107434423,Blueground,Downtown,42.3589214,-71.0541634,Entire home/apt,232.0,31,0,0.0,385,349
1299195742371255738,"Blueground | Downtown, gym & w/d, nr harbor",107434423,Blueground,Downtown,42.3589214,-71.0541634,Entire home/apt,237.0,31,0,0.0,385,0
1299196137495871036,"Blueground | Downtown, gym & w/d, nr harbor",107434423,Blueground,Downtown,42.3589214,-71.0541634,Entire home/apt,263.0,31,0,0.0,385,52
1300419422153555822,2 BR duplex steps from Back Bay Station,4224126,Emily,South End,42.34647,-71.07081,Entire home/apt,560.0,29,0,0.0,1,98
1300593977082591437,"Blueground | Jamaica Plain, AC, gym, nr pond",107434423,Blueground,Jamaica Plain,42.3009269,-71.11251159999999,Entire home/apt,161.0,31,0,0.0,385,196
1300790545841214049,D3 Private & Large Boston Room,412452734,Dan,Dorchester,42.31901,-71.0554,Private room,41.0,29,2,0.83,8,349
1301632822223092407,3 bdrm next to Airport/Downtown~,439013531,Peter,East Boston,42.38225,-71.01867,Entire home/apt,269.0,29,11,3.2,4,359
1303459406062678918,Luxury 2bd/2ba near Harvard 9048,657483974,Mohammed,Allston,42.36411,-71.13499,Entire home/apt,227.0,29,2,0.74,18,304
1303594202541002787,(MGH9-1) 1 Bedroom Near MGH!,299481557,Together We,Beacon Hill,42.35878297407507,-71.06654573072514,Entire home/apt,176.0,1,4,2.55,1,30
1303718598138194063,Nice 1 bedroom place in Boston.,373675137,Liya,Beacon Hill,42.3595002,-71.06847379999999,Private room,68.0,29,0,0.0,106,160
1303750719040309054,Affordable 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.3595002,-71.06847379999999,Private room,67.0,29,0,0.0,106,176
1304350307734015399,76/2 - New 5BR Townhouse | Ashmont Station,660102285,An Thanh,Dorchester,42.2823479,-71.0599718,Entire home/apt,453.0,1,5,5.0,2,255
1304605265242208963,"near Orange/Blue Lines, Longwood",169207412,Vadym,Jamaica Plain,42.32477,-71.10621,Private room,37.0,29,0,0.0,4,33
1305173829552703456,Fabulous 1 Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.3594256,-71.069931,Private room,50.0,29,0,0.0,106,104
1305199473392141372,Great 1 Bedroom in Beacon Hill Area,373675137,Liya,Beacon Hill,42.3594256,-71.069931,Private room,50.0,29,0,0.0,106,88
1305231835105946549,Affordable 1Bedroom in Beacon Hill area,373675137,Liya,Beacon Hill,42.36008360858385,-71.0688305366434,Private room,60.0,29,0,0.0,106,118
1305295208778605721,Beautiful 1bd Boston Apartment - FREE Parking,532483285,Agron,West Roxbury,42.26149721241076,-71.16269047824449,Entire home/apt,77.0,29,1,0.83,1,316
1305849801662465272,Brand new fully furnished studio,16098390,Wendy,South End,42.344031560047576,-71.0740655424884,Entire home/apt,130.0,29,0,0.0,3,245
1306724522090437792,Convenient 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.3601102,-71.0660903,Private room,74.0,29,0,0.0,106,39
1307314014163229299,"Renovated 4BR3BA Apt: City Perks, Suburban Vibe",456219260,Quoc B,Dorchester,42.28136891739293,-71.05919124060398,Entire home/apt,356.0,29,0,0.0,1,80
1307349088198721583,Sunny 4 bedroom & 2 baths Appt,666023688,Conceicao,Roxbury,42.32288,-71.06792,Entire home/apt,245.0,1,3,1.15,1,302
1308044977005319958,2 min walk to Airport,217617282,Beaux,East Boston,42.37429,-71.03107,Entire home/apt,177.0,29,15,4.95,5,365
1309534455496347443,Cozy 4 Bedrooms - Spacious Apartment Near Legacy,153436558,Long,West Roxbury,42.25783830323105,-71.16170668449779,Entire home/apt,266.0,1,0,0.0,3,199
1309945877275529807,60/1 - Modern Newly Built Apartment in Boston,425192883,David,Mattapan,42.27677,-71.0747,Entire home/apt,399.0,1,5,1.83,3,259
1310206953746318737,Luxurious Downtown 1 Bedroom!,365116307,Sean,Downtown,42.356716537765074,-71.06022821369397,Entire home/apt,69.0,29,2,1.07,48,262
1310240194487500126,Stylish Downtown 2 Bedroom,365116307,Sean,Downtown,42.35509329626953,-71.0602233850104,Entire home/apt,106.0,29,4,1.85,48,0
1310418349859774264,Spacious 4-bedroom Getaway Apt 5 mins from MBTA,64967767,Giovanni,Mattapan,42.26481096928224,-71.09742672090077,Entire home/apt,183.0,2,0,0.0,1,248
1310941534895821763,Elegant 2BR-Prime Location!,365116307,Sean,Downtown,42.35675,-71.0605,Entire home/apt,126.0,29,0,0.0,48,237
1310961335761302062,"Charming, 2 Bedroom in Southie",666832468,John M B,South Boston,42.3316757,-71.04724639999999,Entire home/apt,149.0,29,8,2.86,3,323
1310972186883451962,"Cozy,Convenient Airport Area  Boston Condo",666832468,John M B,East Boston,42.387612140412216,-71.00142140421418,Entire home/apt,105.0,29,4,1.38,3,357
1311989661367529796,Colorful home in Jamaica Plain,100252,Christine,Jamaica Plain,42.31691,-71.10632,Entire home/apt,150.0,91,0,0.0,1,90
1313041268689468497,Cozy home near the airport,138176472,Sarah,East Boston,42.38128650827375,-71.02897274539056,Private room,125.0,1,0,0.0,1,167
1313210490211671825,Wonderful 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.3589686893354,-71.06873892869748,Private room,44.0,29,0,0.0,106,64
1313296930035720520,Comfortable 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35919,-71.06715,Private room,44.0,29,0,0.0,106,153
1313804991960918153,Phenomenal 1 Bedroom in Beacon Hill Area,373675137,Liya,Dorchester,42.31466219472256,-71.06536927026052,Private room,61.0,29,0,0.0,106,166
1314048204772720842,Cozy 1 BR apt in Boston's Roslindale Village,74646031,Enrique A,Roslindale,42.28169342248051,-71.13406768401022,Entire home/apt,126.0,29,1,0.42,2,63
1314661038454845476,Cozy 1Bedroom in Beacon Hill area,373675137,Liya,Dorchester,42.316208684301856,-71.06525935161815,Private room,68.0,29,0,0.0,106,165
1314986328026403444,Ultra-Luxe Boston Common Escape | Iconic Park View,443587558,Tiffany,Downtown,42.35229,-71.06601,Entire home/apt,642.0,1,10,5.77,4,234
1315894130061988109,"(Bot104) Bright Studio, Back Bay",351555234,Airbnb,Back Bay,42.3456389536239,-71.08137810181556,Entire home/apt,147.0,1,3,3.0,3,88
1316220538297940429,"Modern 2 Beds. Walk to HBS. Near Harvard, MIT, BU",657106909,Wenjia,Allston,42.3628448,-71.13228099999999,Entire home/apt,176.0,1,3,3.0,7,120
1316351702660228301,near Harvard Med School/Longwood,169207412,Vadym,Jamaica Plain,42.32567,-71.10398,Private room,48.0,29,0,0.0,4,81
1318158728328191890,"Blueground | Downtown, gym & w/d, nr harbor",107434423,Blueground,Downtown,42.3589214,-71.0541634,Entire home/apt,273.0,31,0,0.0,385,269
1318852344397913029,"Blueground | Back Bay, gym, nr shopping & dining",107434423,Blueground,Back Bay,42.34819239999999,-71.0816562,Entire home/apt,316.0,31,0,0.0,385,288
1318852876785426092,"Blueground | Back Bay, gym, nr shops, green line",107434423,Blueground,Back Bay,42.34819239999999,-71.0816562,Entire home/apt,252.0,31,0,0.0,385,322
1318859851345197424,"Blueground | Back Bay, gym, nr Newbury St",107434423,Blueground,Back Bay,42.348129,-71.080849,Entire home/apt,277.0,31,0,0.0,385,304
1318860237602136411,"Blueground | Back Bay, gym, doorman, nr Esplanade",107434423,Blueground,Back Bay,42.348129,-71.080849,Entire home/apt,222.0,31,0,0.0,385,89
1318860607462343387,"Blueground | Back Bay, gym & w/d, nr Newbury St",107434423,Blueground,Back Bay,42.348129,-71.080849,Entire home/apt,220.0,31,0,0.0,385,226
1318860983617209697,"Blueground | Back Bay, w/d & gym, nr Copley T",107434423,Blueground,Back Bay,42.34819239999999,-71.0816562,Entire home/apt,230.0,31,0,0.0,385,288
1318861362696113305,"Blueground | Back Bay, w/d & gym, nr T & shops",107434423,Blueground,Back Bay,42.348129,-71.080849,Entire home/apt,279.0,31,0,0.0,385,289
1318861742512764409,"Blueground | Back Bay, w/d & gym, nr T & shops",107434423,Blueground,Back Bay,42.348129,-71.080849,Entire home/apt,279.0,31,0,0.0,385,227
1318862103786042378,"Blueground | Back Bay, w/d & gym, nr T & shops",107434423,Blueground,Back Bay,42.34819239999999,-71.0816562,Entire home/apt,232.0,31,0,0.0,385,293
1318862509911308004,"Blueground | Back Bay, w/d & gym, nr T & shops",107434423,Blueground,Back Bay,42.34819239999999,-71.0816562,Entire home/apt,252.0,31,0,0.0,385,258
1318862875251670767,"Blueground | Back Bay, w/d, nr Prudential Center",107434423,Blueground,Back Bay,42.3491652,-71.0807758,Entire home/apt,362.0,31,0,0.0,385,0
1318863300761922605,"Blueground | Back Bay, gym & w/d, nr Copley Sq",107434423,Blueground,Back Bay,42.348129,-71.080849,Entire home/apt,352.0,31,0,0.0,385,339
1318964380926799819,Modern Penthouse 2BR 2BA APT a lot of amenities,163848078,Adam,South End,42.34394238232601,-71.06306352166577,Entire home/apt,299.0,29,1,0.43,73,180
1319657511921862860,Lux 1st floor 3brm/1bath North End,2006852,Jay,North End,42.36699731577989,-71.05755722815779,Entire home/apt,266.0,1,0,0.0,21,245
1319676601312116778,Lux 2nd floor 3brm/1bath,2006852,Jay,North End,42.36576,-71.05748,Entire home/apt,390.0,1,0,0.0,21,338
1320353635070250528,Roslindale room near Arboretum,1757324,Trinette,Roslindale,42.29181,-71.12382,Private room,65.0,1,0,0.0,1,340
1321377402767361638,Cozy South End Corner,16044270,Sarah,South End,42.3431,-71.07371,Entire home/apt,219.0,1,3,3.0,1,104
1322570830910433084,"Southend 2BR charming, modern and sunny!",332174718,Bernardo,Roxbury,42.33922,-71.08119,Entire home/apt,139.0,30,0,0.0,1,111
1322579581844978915,Peaceful City Stay,143946850,Alana,Roslindale,42.28014,-71.11509,Private room,54.0,91,0,0.0,1,268
1323132838020950334,Perfectly Located Home Away,652074165,Lisa,Jamaica Plain,42.32715,-71.10909,Entire home/apt,129.0,29,0,0.0,1,361
1323517222066681789,Sunny Beacon Hill Tree-Top Oasis,23129174,Candice,Beacon Hill,42.36018,-71.06699,Entire home/apt,120.0,29,0,0.0,1,61
1323971633834734079,Downton Boston Luxurious 2 Bed!,365116307,Sean,Downtown,42.35553,-71.06235,Entire home/apt,127.0,29,4,1.71,48,271
1323979327060565188,Luxury 2 bedroom Apt!,365116307,Sean,Downtown,42.35672,-71.06033,Entire home/apt,106.0,29,1,0.43,48,231
1324000957528289484,Brand New Modern Apt |Near T,510712953,Rosy,Dorchester,42.29598217879301,-71.07324284376622,Entire home/apt,252.0,1,0,0.0,2,225
1324606735904586675,Spacious 1BR Home close to Train & Downtown,31416791,Anna,Jamaica Plain,42.32229,-71.10336,Entire home/apt,109.0,3,3,1.5,1,37
1324847422892272825,Luxury Studio near Harvard 2578,657483974,Mohammed,Allston,42.36372,-71.13307,Entire home/apt,170.0,29,2,1.36,18,333
1324847517135467195,Luxury 2bd/2ba near Harvard 1745,657483974,Mohammed,Allston,42.36389,-71.13521,Entire home/apt,153.0,29,4,2.45,18,306
1324847566418039173,Luxury Studio near Harvard 8817,657483974,Mohammed,Allston,42.36413,-71.1335,Entire home/apt,161.0,29,1,0.52,18,334
1324847650630792302,Luxury 1BR near Harvard 5763,657483974,Mohammed,Allston,42.36235,-71.13335,Entire home/apt,181.0,29,0,0.0,18,313
1324847660537054660,Luxury 2bd/2ba near Harvard 8713,657483974,Mohammed,Allston,42.36376,-71.13347,Entire home/apt,205.0,29,2,1.02,18,302
1324875530249806258,Loft 2BR unit in Boston Southend 2388,212359760,Mohammed Radi,South End,42.34421,-71.06552,Entire home/apt,160.0,29,0,0.0,165,314
1324877720771994746,Loft 3BR unit in Boston Southend 4167,212359760,Mohammed Radi,South End,42.343,-71.06371,Entire home/apt,214.0,29,1,1.0,165,290
1324877888288980182,Beautiful 2BD/2BA in Southend Boston 8901,212359760,Mohammed Radi,South End,42.33764,-71.06982,Entire home/apt,190.0,29,1,0.86,165,245
1324878149646205946,Beautiful 2BR in Boston Theatre District 1644,212359760,Mohammed Radi,Downtown,42.35125,-71.06362,Entire home/apt,158.0,29,0,0.0,165,316
1324878546192705172,Beautiful 1BR apt in Downtown Boston 8114,212359760,Mohammed Radi,Downtown,42.35304,-71.06275,Entire home/apt,220.0,29,0,0.0,165,351
1324878950508849281,Beautiful 2BR apt in Downtown Boston 1844,212359760,Mohammed Radi,Downtown,42.35114,-71.06492,Entire home/apt,185.0,29,1,1.0,165,321
1325519298634421290,2BR Cozy Condo with Pet-Friendly Vibes &  WiFi,509915863,Vacasa Guestworks,Hyde Park,42.27012,-71.1114,Entire home/apt,277.0,2,2,2.0,2,362
1326112732218254961,"Stately on Cedar - Unit 1, near MGH - NEW",263259492,Deidre,Beacon Hill,42.36005,-71.0714,Entire home/apt,480.0,29,0,0.0,2,331
1326639835259500872,Modern Studio Across Boston State House,667479162,Farhan,Beacon Hill,42.3591,-71.06356,Entire home/apt,116.0,1,5,4.41,5,304
1326654326335544620,Stylish 2-Bedroom in Prime Boston Location,667479162,Farhan,Roxbury,42.32881,-71.07101,Entire home/apt,97.0,1,3,2.0,5,296
1327911878555739854,Luxury Penthouse Retreat with Stunning Lake Views,163848078,Adam,Jamaica Plain,42.32895,-71.11263,Entire home/apt,349.0,29,0,0.0,73,179
1328752397130291927,Cozy room for rent,39516117,Evelyn,Dorchester,42.28895,-71.08718,Private room,62.0,91,0,0.0,1,365
1329178328092379237,Beautiful 2BR in Southend Boston 9193,212359760,Mohammed Radi,South End,42.338161856072915,-71.06751754350371,Entire home/apt,198.0,29,1,1.0,165,235
1329179652073537122,Beautiful 2bd/1ba in Southend Boston 5120,212359760,Mohammed Radi,South End,42.33815,-71.06892,Entire home/apt,202.0,29,3,1.84,165,242
1330470887826461444,"Blueground | East Boston, AC, balcony, nr park",107434423,Blueground,East Boston,42.3772615,-71.0292983,Entire home/apt,210.0,31,0,0.0,385,323
1330479430857710833,"Blueground | Jamaica Plain, AC, gym, nr pond",107434423,Blueground,Jamaica Plain,42.300862,-71.1118753,Entire home/apt,162.0,31,0,0.0,385,185
1331236418204728653,"Stylish Back Bay Retreat, Steps from Prudential",2356643,StayNue,Back Bay,42.35140771416723,-71.07951544110774,Entire home/apt,168.0,91,0,0.0,33,279
1331563857468405737,"Beacon Hill top Fl Apt w/ rooftop, MGH & Fast WiFi",490478886,ITrip Boston And South Shore,Beacon Hill,42.359432,-71.0704429,Entire home/apt,122.0,29,0,0.0,4,251
1331564088329349415,"Beacon Hill Apt with Balcony, Fast WiFi, Near MGH!",490478886,ITrip Boston And South Shore,Beacon Hill,42.3594106,-71.0704413,Entire home/apt,122.0,29,0,0.0,4,0
1331564624307058245,Historic Beacon Hill Apt with Patio and Fast WiFi!,490478886,ITrip Boston And South Shore,Beacon Hill,42.3594106,-71.0704413,Entire home/apt,210.0,29,0,0.0,4,286
1331564791264557892,"Beacon Hill Apt with Balcony, Fast WiFi, Near MGH!",490478886,ITrip Boston And South Shore,Beacon Hill,42.3594106,-71.0704413,Entire home/apt,122.0,29,0,0.0,4,335
1334082335306014020,Comfy room in Luxury apartment,433688210,Blanca,East Boston,42.37768,-71.03533,Private room,56.0,30,0,0.0,4,55
1334297268200948588,Lovely Room  5 min walk to Green Lin/Red Line [G],307979339,Aziz,Allston,42.35623,-71.13019,Private room,55.0,2,1,1.0,9,343
1334473619283419025,Cozy & Convenient Allston Condo,666832468,John M B,Allston,42.3553611409759,-71.13690265130153,Entire home/apt,155.0,1,1,0.71,3,243
1335073075897543377,"Large Room w/ Private Bath, Near Harvard, MIT, HBS",657106909,Wenjia,Allston,42.36201517935371,-71.13140923682037,Private room,123.0,29,0,0.0,7,291
1335134634959221057,Comfortable Large Private Room near Harvard,657106909,Wenjia,Allston,42.36176,-71.13203,Private room,108.0,29,0,0.0,7,293
1335154514688752656,3 BR with W/D and Peloton in Cute Neighborhood,459522450,Anthony,Dorchester,42.28731161963524,-71.06793240025394,Entire home/apt,140.0,30,0,0.0,3,88
1335492000920169037,"Blueground | Chinatown, gym & w/d, nr restaurants",107434423,Blueground,Downtown,42.3511858,-71.06401699999999,Entire home/apt,332.0,31,0,0.0,385,321
1335499045184313829,"Blueground | Theater Distr, gym, nr shops & T",107434423,Blueground,Downtown,42.3511858,-71.06401699999999,Entire home/apt,304.0,31,0,0.0,385,333
1335499475104438405,"Blueground | East Boston, AC, w/d, nr parks",107434423,Blueground,East Boston,42.3733886,-71.0401856,Entire home/apt,173.0,31,0,0.0,385,330
1335508889830811536,Georges families,669126007,Alix,Dorchester,42.2877088,-71.0921785,Entire home/apt,146.0,2,1,1.0,1,0
1335560383076175199,Cozy Twin Room Near Harvard - Perfect for Scholars,657106909,Wenjia,Allston,42.36383651830466,-71.13302356089714,Private room,97.0,29,0,0.0,7,0
1335565622712858485,Cozy Twin Room Near Harvard & MIT,657106909,Wenjia,Allston,42.36396,-71.13172,Private room,112.0,29,0,0.0,7,343
1335593934349496438,"Quiet Room, City Center, Walk to MGH&Tufts Med",489462133,Yi,Beacon Hill,42.35629,-71.07055,Private room,133.0,29,0,0.0,2,349
1335595238690814348,Great central location in Downtown Boston,673390380,Residence Inn Boston Downtown,Roxbury,42.3336376,-71.081672,Private room,174.0,1,7,7.0,1,0
1335801845926999821,Cozy 1 Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35839602181556,-71.0701858839737,Private room,60.0,29,0,0.0,106,61
1335809409414167467,Wonderful 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.360295447238194,-71.06941311268804,Private room,41.0,29,0,0.0,106,75
1336500193308341093,Wonderful 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.3603,-71.07083,Private room,60.0,29,0,0.0,106,91
1337222955913746210,Amazing 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35869,-71.06927,Private room,60.0,29,0,0.0,106,64
1337247388766744088,Affordable 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.36031947524375,-71.06960241898733,Private room,60.0,29,0,0.0,106,105
1337267500325551546,Enjoyable 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35838,-71.06782,Private room,62.0,29,0,0.0,106,118
1337274903305312146,Cozy Private Room in a Charming Home,96201495,Samar,West Roxbury,42.282187927899855,-71.1664313411813,Private room,108.0,1,1,0.86,1,314
1337554206887011807,Unmatched Luxury Condo | Iconic Boston Common View,443587558,Tiffany,Downtown,42.3522848,-71.0660137,Entire home/apt,721.0,10,1,0.57,4,315
1337926269671650140,Wonderful 3Bedroom Apartment in Beacon Hill,373675137,Liya,Beacon Hill,42.36061,-71.06799,Entire home/apt,116.0,29,0,0.0,106,137
1337947389332714220,Wonderful 1 Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.36062941865542,-71.06802410987929,Private room,54.0,29,0,0.0,106,43
