id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1240009895144454500,2 Free Parking spots / 4 Beds / Washer and Dryer!,47584294,Jessy And Diego,,Brighton,42.34326317128834,-71.14953319667529,Entire home/apt,320,1,11,2024-11-05,1.79,18,124,11,STR-560266
1240184620125832018,I_Room 4 miles To Downtown Boston/BCEC,541813300,Dan,,Dorchester,42.32268910801122,-71.05858087970618,Private room,102,1,22,2025-02-17,3.55,9,141,22,STR-545055
1241943733329656931,Beautiful room / 1 free parking spot/ Washer.Dryer,47584294,Jessy And Diego,,Brighton,42.34287892242128,-71.15064968043978,Private room,65,1,14,2025-01-21,2.27,18,134,14,STR-560267
1242160619398844400,Queen Room in Back Bay & Beacon Hill. Walk to MGH,232009663,Annie,,Beacon Hill,42.35698,-71.07214,Private room,150,29,1,2024-11-01,0.22,5,267,1,
1242307866338044590,Cozy Studio in Downtown Boston 3212,212359760,Mohammed Radi,,Downtown,42.353091195662614,-71.06358617722904,Entire home/apt,145,29,12,2025-01-24,1.99,165,355,12,Exempt: This listing is a unit used for furnished institutional or business stays
1242812731014347531,Sunny Apt w/Historic Stone Court,20532341,Beatrice,,Roxbury,42.32621328012115,-71.08390574798175,Entire home/apt,135,1,7,2025-02-08,1.19,2,282,7,STR-554113
1242966790452500053,This Apartment is an great aerie in Boston,564117259,Vasil,,West Roxbury,42.2740567,-71.1502902,Entire home/apt,252,2,3,2024-12-10,0.56,1,356,3,STR-574116
1243100926775425869,Deluxe double room Whit Sea view( shared house),457840267,Daniele,,East Boston,42.36672,-71.03848,Private room,,1,0,,,2,0,0,STR-548558
1244977541498371055,Cozy 2Bd Near Fenway Walk to Train & free Parking,245797563,Angelique,,Roxbury,42.3253904,-71.0905324,Entire home/apt,127,29,20,2025-02-09,3.85,2,355,20,STR-589211
1245058111948240983,New modern 3BR apt: free parking & near train,587922682,Jia,,Roslindale,42.28024449746761,-71.14150409806292,Entire home/apt,246,29,9,2024-12-26,1.60,2,365,9,STR-584458
1246392949452870872,Lovely Room  5 min walk to Green Lin/Red Line [F],307979339,Aziz,,Allston,42.35495882582914,-71.13031211753744,Private room,55,30,5,2025-02-17,1.06,9,332,5,STR-566681
1246399439387593090,Lovely Room  5 min walk to Green Lin/Red Line [H],307979339,Aziz,,Allston,42.3556051,-71.13121579999999,Private room,,30,9,2024-11-17,1.57,9,349,9,STR-566681
1246403670714171521,Lovely Room  5 min walk to Green Lin/Red Line [I],307979339,Aziz,,Allston,42.3556051,-71.13121579999999,Private room,63,30,0,,,9,338,0,STR-566681
1246434133047334997,Renovated 2nd Floor Apartment,238931345,Asha,,Hyde Park,42.25876,-71.11842,Entire home/apt,150,30,1,2024-10-20,0.20,2,291,1,
1246543361357219840,Light filled 2-level home,23036330,Debra,,South End,42.33915,-71.07723,Entire home/apt,338,91,0,,,1,178,0,
1246659800380574108,Pristine1b1b. Neartransit. FreeStreetParking,31176944,Angeline,,Roslindale,42.28370982885688,-71.11504110597,Entire home/apt,89,3,7,2025-02-17,1.26,2,80,7,STR-443490
1247376125895588714,2- Cozy Apartment in Boston,33765183,Anh,,Dorchester,42.30218,-71.0624,Private room,48,1,20,2025-03-10,3.41,2,321,20,STR-556094
1247654400347335787,Welcoming Stay Perfect for Academic Guests,501999278,RoomPicks,,Longwood Medical Area,42.33832,-71.10647,Hotel room,,1,0,,,46,341,0,Exempt: This listing is a hotel or motel
1247654528635475577,Two Queens in Longwood Medical Area - Parking,501999278,RoomPicks,,Longwood Medical Area,42.33832,-71.10647,Hotel room,,1,0,,,46,15,0,Exempt: This listing is a hotel or motel
1247654579084555477,Family Suite Close to Boston Children’s Hospital,501999278,RoomPicks,,Longwood Medical Area,42.33832,-71.10647,Hotel room,,1,0,,,46,15,0,Exempt: This listing is a hotel or motel
1247821027960236061,Modern Cozy 3BR-2BA Apt Near T,473301884,Mylinh,,Dorchester,42.31345,-71.0558,Entire home/apt,354,2,1,2024-10-22,0.21,9,48,1,STR-538232
1247837975229872926,Travel: Therapy,38121625,Edson,,East Boston,42.3774429,-71.03858319999999,Entire home/apt,110,1,18,2025-03-09,3.38,2,332,18,STR-570369
1247943385870811031,Modern Home-like 3BR2BA Retreat/Near T,473301884,Mylinh,,Dorchester,42.31384,-71.05528,Entire home/apt,303,2,3,2024-11-17,0.58,9,59,3,STR-537762
1248522271410384303,Cozy 3BR2BA Retreat/Near Savin Hill Train,473301884,Mylinh,,Dorchester,42.31178,-71.05682,Entire home/apt,272,2,4,2024-11-10,0.72,9,74,4,STR-544592
1249187553171160514,Luxury 2 Bedroom Condo Boston,61715880,Jahaira,,East Boston,42.39078,-70.99749,Entire home/apt,180,91,0,,,1,365,0,
1249242248686975661,Spacious North End Studio,2006852,Jay,,North End,42.36541813212881,-71.05177217682787,Entire home/apt,132,29,7,2024-12-18,1.20,21,334,7,STR-572010
1249493056808799504,Spacious 2bd/2ba in Southend 9340,212359760,Mohammed Radi,,South End,42.33815858020886,-71.0681314052187,Entire home/apt,169,29,11,2025-01-28,1.92,165,270,11,Exempt: This listing is a unit used for furnished institutional or business stays
1249494441736966548,Beautiful 2bd/1ba in Southend Boston 6444,212359760,Mohammed Radi,,South End,42.33692,-71.06762,Entire home/apt,202,29,9,2025-01-20,1.58,165,249,9,Exempt: This listing is a unit used for furnished institutional or business stays
1249494554727842526,Beautiful 2 bedrooms in Southend 5757,212359760,Mohammed Radi,,South End,42.33647,-71.06956,Entire home/apt,135,29,12,2025-02-09,2.05,165,245,12,Exempt: This listing is a unit used for furnished institutional or business stays
1249494569123823914,Spacious 2bd/2ba in Southend Boston 1334,212359760,Mohammed Radi,,South End,42.337548192846974,-71.06954828935753,Entire home/apt,146,29,16,2025-02-02,2.87,165,0,16,Exempt: This listing is a unit used for furnished institutional or business stays
1249494589525031424,Beautiful 2BD/2BA in Southend Boston 4192,212359760,Mohammed Radi,,South End,42.338166822755916,-71.06942323302363,Entire home/apt,190,29,16,2025-02-05,2.76,165,246,16,Exempt: This listing is a unit used for furnished institutional or business stays
1249966320204188058,Stylish Exposed Brick 3BR!,275849638,Sean,,Downtown,42.35411048721918,-71.0630936948884,Entire home/apt,211,29,13,2025-02-17,2.31,70,201,13,Exempt: This listing is a unit that has contracts with hospitals
1250572260904262305,Free parking room 3,92524206,Ray,,East Boston,42.38642,-71.00639,Private room,91,1,25,2025-03-03,4.36,4,65,25,STR-574543
1251765141237192511,"X22D, Near Harvard Medical/Longwood Hospitals",229497500,Yudong,,Mission Hill,42.330584248276196,-71.10956327060156,Private room,79,30,1,2024-10-21,0.21,11,365,1,STR-534970
1252115197803119632,Chic One-Bed Apartment in Boston,22541573,Furnished Quarters,,West End,42.364553063334746,-71.06429364318177,Entire home/apt,190,32,0,,,65,358,0,
1252147336923412719,"X21D, Spacious Room Near HMS/Longwood Hospitals",229497500,Yudong,,Mission Hill,42.332125154430905,-71.10887201902342,Private room,60,30,0,,,11,365,0,STR-534970
1252255038720433435,Jamaica Plain - 4BR2BA Urban Retreat/ Near T,473301884,Mylinh,,Jamaica Plain,42.32041,-71.1032,Entire home/apt,399,2,15,2025-02-22,2.80,9,51,15,STR-572818
1252286958040490519,The Haven - 3BR2BA Central & Cozy Retreat/ Near T,473301884,Mylinh,,Jamaica Plain,42.32224,-71.10319,Entire home/apt,430,2,9,2025-03-05,1.64,9,57,9,STR-572818
1252393019875245584,Modern Sunny Boston Skyline Apartment near Airport,96572579,Natasha,,East Boston,42.38026,-71.0342,Entire home/apt,219,1,17,2025-02-23,3.40,1,131,17,STR-577254
1252530932195640249,X24S Near HMS/Longwood Hospitals,229497500,Yudong,,Mission Hill,42.33074439410338,-71.10950966961504,Private room,63,30,1,2024-10-16,0.20,11,365,1,STR-534970
1252545039801928516,X32D Private Room Near HMS/Longwood Hospitals,229497500,Yudong,,Mission Hill,42.332646717787895,-71.11076586111461,Private room,55,30,0,,,11,332,0,STR-534970
1252883391714794970,Unbelievable Boston Location Close to Everything,79394156,Kendra,,Brighton,42.3552735,-71.17039419999999,Entire home/apt,150,365,0,,,1,364,0,
1252965370705094263,Boston/Prime Location/City Views,449873758,Max,,Roxbury,42.32791185726729,-71.09100272231069,Entire home/apt,225,2,5,2025-02-17,0.94,1,37,5,STR-576017
1253679927725047459,Modern East Boston 2 Bed 2 Bath,66649895,Jesse,,East Boston,42.38065,-71.03814,Entire home/apt,198,2,4,2025-02-18,2.14,2,295,4,STR-578058
1253680161228943674,"Free Parking at 1 Bed Basement Apt, Near BU & MIT",130680380,Jodie,,Fenway,42.34939570407056,-71.09571994275538,Entire home/apt,130,3,5,2025-02-23,0.90,20,350,5,STR-521905
1254230035554141404,South End Victorian Brownstone,569249417,Elena,,South End,42.341127512167205,-71.07742611984403,Entire home/apt,348,2,0,,,1,0,0,STR-532458
1254403465883951296,Studio Apt in downtown crossing Boston 6122,212359760,Mohammed Radi,,Downtown,42.35445054160439,-71.06133907223162,Entire home/apt,185,29,7,2025-02-20,1.24,165,324,7,Exempt: This listing is a unit that has contracts with hospitals
1257320426446048732,"Bright, modern 1BR/1BA in South Boston",30052454,Megan,,South Boston,42.33347,-71.03959,Entire home/apt,100,29,0,,,1,231,0,Exempt: This listing is a unit used for furnished institutional or business stays
1257401409991841065,Family Retreat - Stunning 5BR2BA w Parking/ Near T,473301884,Mylinh,,Dorchester,42.31435,-71.05814,Entire home/apt,327,2,12,2025-02-23,2.35,9,185,12,STR-575301
1257518652957335127,The Princeton Boston - Luxurious Apartment (New!),98396045,Brian,,East Boston,42.37670268648397,-71.0351585203212,Entire home/apt,255,2,4,2025-02-22,0.85,1,339,4,STR-573675
1258134677804088953,Elegant 1Bd/1Ba in Fenway!,275849638,Sean,,Fenway,42.34948440077608,-71.0949444889388,Entire home/apt,,29,6,2024-11-15,1.18,70,0,6,Exempt: This listing is a unit that has contracts with hospitals
1258682027293555147,Thatch Quarters | Pvt. Room in Southie | 301 DOT,814298,Thatch,,South Boston,42.33631271024674,-71.04591405138864,Entire home/apt,115,1,9,2024-12-02,1.73,55,88,9,Exempt: This listing is a hotel or motel
1258724063390806406,Sunlit Efficiency Unit-Longwood/Fenway,406353986,Cassandra And Michael,,Mission Hill,42.33421214680135,-71.10553634445374,Entire home/apt,90,2,4,2025-02-24,0.90,18,191,4,STR-545178
1258780576616575930,Adorable Apartment-Longwood/Fenway,406353986,Cassandra And Michael,,Mission Hill,42.33369,-71.1071,Entire home/apt,104,2,7,2025-01-03,1.64,18,190,7,STR-545178
1259342021014402166,1. Spacious Apt easy commute to Downtown Boston.,89328922,Ehab,,Dorchester,42.32087,-71.0572,Entire home/apt,207,1,3,2025-03-09,3,15,0,3,STR-484164
1259649483873314821,#1 Cozy 1-Bed Private Room Downtown,81938418,Lorena,,Roxbury,42.31048,-71.08924,Private room,208,2,0,,,6,357,0,STR-536614
1259742018225135881,#2 Cozy 1-Bed Private Room Downtown,81938418,Lorena,,Roxbury,42.311984493268305,-71.08908670556116,Private room,89,2,2,2024-10-20,0.39,6,0,2,STR-536142
1260235155717046032,K_Room Near Downtown Boston,351582312,Daniel,,Dorchester,42.30354975166852,-71.06459543162167,Private room,66,1,2,2025-02-21,2,11,282,2,STR-545057
1260280884958585966,"(BPH) Water Views, Private Deck, W/D, All New!",563246552,Paige,,Back Bay,42.35029197578436,-71.08824235240847,Entire home/apt,478,1,8,2025-01-21,1.88,1,201,8,STR-531165
1260311293764409040,(G) Rattan Living 1 Bedroom! Location A+,528489640,Foster,,Back Bay,42.34512593370852,-71.0809787026459,Entire home/apt,175,1,7,2025-02-26,1.41,5,131,7,STR-575779
1261066834119435716,The Pasteur-elegant 2BR near downtown,416027128,Naveen,,Brighton,42.34828158675335,-71.14711118275164,Entire home/apt,105,29,19,2025-02-28,3.88,27,191,19,Exempt: This listing is a unit that has contracts with hospitals
1261142112453644330,Stylish 2BD Suite with Massage & Private Parking,233220730,Lisa,,Dorchester,42.309113,-71.04595909999999,Entire home/apt,259,2,5,2025-02-13,1.23,1,124,5,STR-580544
1261994732079877932,The Attia,416027128,Naveen,,Brighton,42.34794,-71.14484,Entire home/apt,90,29,5,2025-02-24,0.96,27,207,5,Exempt: This listing is a unit that has contracts with hospitals
1262587805322271880,2BR Patio Boston Medical Center,656025446,Heidi,,South End,42.33828,-71.07609,Entire home/apt,426,2,9,2025-02-22,1.78,3,302,9,STR-573028
1263155039038201119,"Awaiting Your Next Stay, Book Now!",331132678,Premier Suites,,Downtown,42.3550474,-71.0622106,Entire home/apt,140,1,3,2024-11-24,0.68,2,0,3,str-557137
1263156175523555614,Best Location Studio In Downtown Boston,331132678,Premier Suites,,Downtown,42.355056736770834,-71.06221200170934,Entire home/apt,141,3,2,2025-01-02,0.50,2,228,2,str-557159
1263161028230153385,Affordable & Simple Chic Studio,244600805,Bay Village,,Bay Village,42.3483657,-71.0698862,Entire home/apt,140,3,1,2025-01-01,0.41,17,283,1,STR-415223
1263161258083624423,Comfy Studio with Flexible Cancelation,244600805,Bay Village,,Bay Village,42.3484186,-71.0698384,Private room,69,3,0,,,17,267,0,STR-415222
1263161840040894002,"Lower Level Studio, Stay Tonight!",244600805,Bay Village,,Bay Village,42.3483308,-71.0698714,Entire home/apt,107,3,3,2025-02-16,0.63,17,276,3,STR-415223
1263167952595160614,"Monthly Discounts, Short/Long Stays, Book Now!",244600805,Bay Village,,Bay Village,42.348419,-71.069916,Private room,95,2,2,2024-12-06,0.47,17,281,2,STR-415223
1263168933100494764,Modern Single Studio at the Heart of Boston!,244600805,Bay Village,,Bay Village,42.3484037,-71.0697483,Private room,64,1,1,2024-11-02,0.22,17,241,1,STR-415226
1263681544257525639,"X31D, Spacious Room Near HMS/Longwood Hospitals",229497500,Yudong,,Mission Hill,42.33253,-71.10876,Private room,60,30,0,,,11,278,0,STR-534970
1263761717025015420,Modern Home - w/ Comfort Amenities,7679039,Alix,,Roxbury,42.31126,-71.08744,Private room,84,2,7,2025-02-17,1.37,3,0,7,STR-548471
1265149191707383444,"Kailyn Apartment Boston, Massachusetts",656600011,Bashkim,,Roslindale,42.28127928521936,-71.12624786306807,Entire home/apt,160,1,11,2025-03-09,2.80,1,202,11,STR-581311
1265190265531865044,(MGH9-4) Bright Beacon Hill Studio,331225367,Paige,,Beacon Hill,42.35861,-71.06574,Entire home/apt,141,1,11,2025-02-19,2.26,81,16,11,STR-575780
1266619578689248665,Small In-law apartment,8015347,Edwin,,West Roxbury,42.2727392,-71.1635905,Entire home/apt,98,91,0,,,3,365,0,
1266877773688399522,Comfortable Three Bed Apt in Upham's Corner,292653045,Isoken,,Roxbury,42.3184274,-71.07119999999999,Entire home/apt,126,29,3,2025-02-14,1.61,1,319,3,STR-589850
1266988189074536800,X25D Near HMS/Longwood Hospitals,229497500,Yudong,,Mission Hill,42.33263,-71.11022,Private room,60,30,1,2024-10-29,0.22,11,307,1,STR-534970
1267303097859346005,47S1.1 | The Sumner Redline | w/AC & W/D | Ensuite,71783,Lance,,Dorchester,42.31906,-71.06312,Private room,78,30,0,,,57,270,0,
1267321993028464851,47S1.2 | The Sumner Redline | w/AC & W/D | Room #2,71783,Lance,,Dorchester,42.31720160414786,-71.06296150660422,Private room,69,30,0,,,57,331,0,
1267333003609682690,47S1.3 | The Sumner Redline | w/AC & W/D | Room #3,71783,Lance,,Dorchester,42.31901946004318,-71.06107373250477,Private room,68,30,0,,,57,331,0,
1267342041106903165,26A3.1 | The Annabel 3 | w/AC & W/D | Ensuite Rm#1,71783,Lance,,Dorchester,42.31912,-71.06306,Private room,77,30,0,,,57,363,0,
1267350935450387948,26A3.2 | The Annabel 3 | w/AC & W/D | Ensuite Rm#2,71783,Lance,,Dorchester,42.31756,-71.06269,Private room,75,30,0,,,57,363,0,
1267402493195203465,Spacious 4BR/2BA Home Near Harvard,657106909,Wenjia,,Allston,42.36165957376605,-71.13326007995497,Entire home/apt,278,1,1,2025-02-21,1,7,242,1,STR-561537
1267699238827363410,"UMass Boston, Beach, Renovated, CA, In-Unit Lau",89227862,Paul,,Dorchester,42.31001,-71.04775,Entire home/apt,191,29,1,2024-11-29,0.28,15,313,1,Exempt: This listing is a hotel or motel
1268205057623938251,Cozy Studio | South End,523515799,Sean,,Back Bay,42.343662017559204,-71.08224215169605,Entire home/apt,129,29,7,2025-02-04,1.41,43,346,7,Exempt: This listing is a unit that has contracts with hospitals
1268272053109308382,"Back-Bay 2BR Condo w Roof top, Gym, Parking",463475392,Haroldo,,Bay Village,42.3504464,-71.06818659999999,Entire home/apt,,29,8,2025-02-20,1.90,12,20,8,Exempt: This listing is a unit that has contracts with hospitals
1268840858238479734,Spacious One-Bedroom Apartment with Balcony in Wes,22541573,Furnished Quarters,,West End,42.362601581963204,-71.0643040982807,Entire home/apt,200,32,0,,,65,0,0,
1268977330376722943,*5 TDGarden Celtics/Bruins/Lil Italy/Historic,3637081,Jason,,North End,42.3672634551381,-71.0536603054682,Entire home/apt,103,29,6,2025-02-19,1.28,13,105,6,Exempt: This listing is a unit used for furnished institutional or business stays
1269029121495990686,Amazing 2 bed 2 bath boston,163848078,Adam,,Fenway,42.346811242013004,-71.10237851718634,Entire home/apt,428,5,1,2025-02-23,1,73,335,1,STR-638456
1269029206105129484,"Newly Renovated 2-Bed, Back Bay near MGH, BU, MIT",31340713,Kama,,Back Bay,42.35289724925304,-71.08083884125622,Entire home/apt,263,29,1,2025-03-03,1,42,124,1,Exempt: This listing is a hotel or motel
1269694784915842768,"Full Condo on Top Floor!  3 Queen bed, near MBTA",4453414,Ryan,,Dorchester,42.293378,-71.0587616,Entire home/apt,169,29,0,,,1,8,0,
1269770989619209817,#3 Cozy 1-Bed Private Room Downtown,81938418,Lorena,,Roxbury,42.31204415712194,-71.0871221818854,Private room,137,1,0,,,6,365,0,STR-536142
1269783164191876031,"Newly Renovated 2-Bed, Back Bay near MGH, BU, MIT",89227862,Paul,,Back Bay,42.35199,-71.08114,Entire home/apt,250,29,6,2024-12-16,1.35,15,252,6,Exempt: This listing is a hotel or motel
1269818582266036498,Elegant 2BR 0.09mi Faneuil Hall/Quincy Market,31340713,Kama,,Downtown,42.36006,-71.05714,Entire home/apt,261,29,0,,,42,283,0,Exempt: This listing is a hotel or motel
1269867932467135298,Elegant 2BR 0.09mi Faneuil Hall/Quincy Market,89227862,Paul,,Downtown,42.35980615637002,-71.0559518146288,Entire home/apt,261,29,5,2024-12-26,1.06,15,287,5,Exempt: This listing is a hotel or motel
1269906183728450902,X35D Near HMS/Longwood Hospitals,229497500,Yudong,,Mission Hill,42.33278,-71.1107,Private room,64,30,2,2024-12-16,0.44,11,319,2,STR-534970
1270281307573876990,Boston 3 BR Patio Full Kitchen,656025446,Heidi,,South End,42.33795,-71.07647,Entire home/apt,556,2,0,,,3,302,0,STR-573028
